record_id,source_database,search_date,is_preprint,title,authors,year,venue,doi,url,content_type,phase1_identified,phase2_dedup_status,phase3_title_decision,phase3_title_reason,abstract_source,phase4_abstract_decision,phase4_abstract_reason,phase4_ic_met,phase4_ec_triggered,phase5_fulltext_decision,phase5_ec_triggered,phase5_decision_reviewed,phase5_fulltext_reason,phase6_qa_total_score,phase6_qa_meets_threshold,phase7_final_decision
R1043,SpringerLink,2026-07-06,False,Deep Learning Model and&#xa0;Fuzzy C-Means for&#xa0;Cardiac Disease Detection on&#xa0;Electrocardiogram Signal,Quoc-Thinh TranHoang-Ha NguyenAnh-Cang Phan,2026,Future Data and Security Engineering,10.1007/978-981-95-4724-1_17,https://link.springer.com/chapter/10.1007/978-981-95-4724-1_17,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on cardiac disease classification from ECG signals using supervised deep learning models (CNN+Transformer, LSTM+Attention, CoAtNet) with FCM for post-processing visualization, but does not address intrusion detection or cybersecurity in IoMT networks.",,EC2,,,,,,,Excluded
R1045,SpringerLink,2026-07-06,False,An intelligent distributed data mining framework for energy-efficient WSN using a hybrid heuristic-aided cascaded residual LSTM,Banoth SamyaBanoth AnantharamL. SwathiDr. K. SreeramamurthyM Varaprasad Rao,2025,Peer-to-Peer Networking and Applications,10.1007/s12083-025-02075-9,https://link.springer.com/article/10.1007/s12083-025-02075-9,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on generic Wireless Sensor Networks (WSN) for distributed data mining and energy efficiency, without addressing IoMT, healthcare IoT, or any intrusion/anomaly detection functionality.",,EC1,,,,,,,Excluded
R1047,SpringerLink,2026-07-06,False,A novel cluster of improved frilled lizard optimization and multi-ladder gated networks for the detection of cyber-attacks in computer networks,Vandana DharmapuriSushama Rani Dutta,2025,Discover Computing,10.1007/s10791-025-09647-6,https://link.springer.com/article/10.1007/s10791-025-09647-6,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper addresses generic computer networks and cyber-attacks without specific focus on IoMT or healthcare environments, failing IC1.",IC2,EC1,,,,,,,Excluded
R1048,SpringerLink,2026-07-06,False,AI-Driven Secure IoT Application Development,Muthu Ramachandran,2026,Guide to AI for Cybersecurity,10.1007/978-3-032-25874-8_1,https://link.springer.com/chapter/10.1007/978-3-032-25874-8_1,Chapter,Yes,Unique,Passed,,Springer,Rejected,"The paper addresses general IoT security across industrial, healthcare, and critical infrastructure without focusing specifically on IoMT/healthcare IoT environments (EC1), and does not clearly describe a hybrid architecture combining unsupervised anomaly detection with supervised classification (EC3).",IC2,EC1,,,,,,,Excluded
R1049,SpringerLink,2026-07-06,False,Efficient Hierarchical ML-Based IoT Intrusion Detection System Leveraging PSO and&#xa0;Sequential Forward Feature Selection,Van Thinh PhamKhac-Tuan NguyenChien Trinh NguyenHai-Chau Le,2024,Intelligence of Things: Technologies and Applications,10.1007/978-3-031-75596-5_29,https://link.springer.com/chapter/10.1007/978-3-031-75596-5_29,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper addresses generic IoT environments rather than specifically IoMT/healthcare IoT contexts, and uses ensemble ML methods without the required hybrid architecture of unsupervised anomaly detection followed by supervised classification.",IC2,EC1,,,,,,,Excluded
R1050,SpringerLink,2026-07-06,False,Evolutionary Mastery Forges the Blades of Cyber Attack and Defense,Mitchell EakinMahdi KhosravyAlyssa M. AdamsOlaf Witkowski,2025,Optimizing Solutions for Real-Life Problems,10.1007/978-981-96-3216-9_2,https://link.springer.com/chapter/10.1007/978-981-96-3216-9_2,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper is a general review of evolutionary algorithms in cybersecurity without specific focus on IoMT/healthcare domain or hybrid IDS architecture combining unsupervised and supervised methods.,,EC1,,,,,,,Excluded
R1051,SpringerLink,2026-07-06,False,Synergizing blockchain and AI to fortify IoT security: a comprehensive review,Deepak KaushikPreeti GuliaNasib Singh GillMohammad YahyaPiyush Kumar ShuklaJ. Shreyas,2026,Artificial Intelligence Review,10.1007/s10462-025-11434-0,https://link.springer.com/article/10.1007/s10462-025-11434-0,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper is a general review of blockchain and AI for IoT security across multiple domains (supply chains, healthcare, smart grids) without specifically focusing on IoMT/healthcare environments or proposing a hybrid IDS architecture.",,EC1,,,,,,,Excluded
R1052,SpringerLink,2026-07-06,False,Enhancing reliability and security in cloud-based telesurgery systems leveraging swarm-evoked distributed federated learning framework to mitigate multiple attacks,S. PunithaK. S. Preetha,2025,Scientific Reports,10.1038/s41598-025-12027-1,https://link.springer.com/article/10.1038/s41598-025-12027-1,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"While the paper addresses healthcare IoT (telesurgery systems) and includes intrusion detection capabilities, it employs a purely supervised federated learning approach with Optimized Gated Transformer Networks without any unsupervised anomaly detection component.","IC1, IC2",EC3,,,,,,,Excluded
R1053,SpringerLink,2026-07-06,False,A systematic review of lightweight cryptographic schemes for security and privacy in IoT,Shaharyar Alam AnsariSalman Ali,2025,Discover Computing,10.1007/s10791-025-09755-3,https://link.springer.com/article/10.1007/s10791-025-09755-3,Article,Yes,Unique,Passed,,OpenAlex,Rejected,This paper focuses on lightweight cryptographic schemes for IoT security rather than intrusion detection or anomaly detection systems.,,EC2,,,,,,,Excluded
R1056,SpringerLink,2026-07-06,False,Designing a Decentralized Ecosystem for 6G Smart Cities,Osama Akram Amin Metwally HussienAnil KayaSalma TajbelHamid Jahankhani,2025,Cybersecurity and Human Capabilities Through Symbiotic Artificial Intelligence,10.1007/978-3-031-82031-1_8,https://link.springer.com/chapter/10.1007/978-3-031-82031-1_8,Conference paper,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on blockchain-based security ecosystem for IoMT in 6G smart cities but does not propose or evaluate any intrusion detection or anomaly detection system.,IC1,EC2,,,,,,,Excluded
R1057,SpringerLink,2026-07-06,False,Intrusion detection and prevention systems in industrial IoT network,Sangeeta SharmaAshish KumarNavdeep Singh RathoreShivanshu Sharma,2024,Sādhanā,10.1007/s12046-024-02567-z,https://link.springer.com/article/10.1007/s12046-024-02567-z,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Industrial IoT (IIoT) rather than IoMT/healthcare domain, and uses a purely supervised transformer-based classification approach without incorporating unsupervised anomaly detection.",IC2,EC1,,,,,,,Excluded
R1058,SpringerLink,2026-07-06,False,ESHA-256_GBGO: a high-performance and optimized security framework for internet of medical thing,G. MuruganM. Chinnadurai,2025,Scientific Reports,10.1038/s41598-025-94345-y,https://link.springer.com/article/10.1038/s41598-025-94345-y,Article,Yes,Unique,Passed,,OpenAlex,Rejected,The paper focuses on encryption and data integrity for IoMT rather than intrusion detection or anomaly detection systems.,IC1,EC2,,,,,,,Excluded
R1060,SpringerLink,2026-07-06,False,Artificial intelligence for system security assurance: A systematic literature review,Shao-Fang WenAnkur ShuklaBasel Katt,2024,International Journal of Information Security,10.1007/s10207-024-00959-0,https://link.springer.com/article/10.1007/s10207-024-00959-0,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper is a systematic literature review on AI for general system security assurance across organizations, not specifically addressing IoMT/healthcare domains or proposing/evaluating a specific intrusion detection system.",,EC1,,,,,,,Excluded
R1061,SpringerLink,2026-07-06,False,Design of a multi-layered privacy-preserving architecture for secure medical data exchange in cloud environments,S. MuthuvelS. PriyaK. Sampath Kumar,2026,Scientific Reports,10.1038/s41598-026-40122-4,https://link.springer.com/article/10.1038/s41598-026-40122-4,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on cloud-based e-health data exchange security with encryption and access control, but does not propose an intrusion detection system that combines unsupervised anomaly detection with supervised classification for IoMT networks.",,EC2,,,,,,,Excluded
R1062,SpringerLink,2026-07-06,False,Performance prediction for IoT and WSN-based smart city applications using cell attention-based self-guided deep clustering network and an improved emperor penguin optimizer,Sudheer NidamanuriP. RajuBalasubbareddy MallalaJ Rajasekhar,2026,International Journal of Information Technology,10.1007/s41870-025-03006-w,https://link.springer.com/article/10.1007/s41870-025-03006-w,Article,Yes,Unique,Passed,,Springer,Rejected,The paper focuses on performance prediction for WSN/IoT in smart cities rather than intrusion or anomaly detection systems.,,EC2,,,,,,,Excluded
R1063,SpringerLink,2026-07-06,False,A Multi-objective Optimized Fog-Coordinated Federated Edge AI Framework for IoT Analytics,T. AnuradhaM. IndumathiV. RameshMithila AyyavooS. SritharN. Suba Rani,2026,SN Computer Science,10.1007/s42979-026-05078-2,https://link.springer.com/article/10.1007/s42979-026-05078-2,Article,Yes,Unique,Passed,,Springer,Rejected,The paper proposes a federated learning framework for IoT analytics optimization but does not address intrusion detection or anomaly detection systems.,,EC2,,,,,,,Excluded
R1065,SpringerLink,2026-07-06,False,RETRACTED ARTICLE: Quantum optics and channel coding in imaging: advancements through deep learning,Liang ChenYue XuHong WenZhiwei ChenWenjing Hou,2024,Optical and Quantum Electronics,10.1007/s11082-024-06338-2,https://link.springer.com/article/10.1007/s11082-024-06338-2,Article,Yes,Unique,Passed,,Springer,Rejected,"While the paper mentions healthcare and optical IoT, it focuses on quantum optics and channel coding for imaging cybersecurity rather than intrusion/anomaly detection in IoMT networks, and does not describe a hybrid unsupervised-supervised detection architecture.",,EC2,,,,,,,Excluded
R1066,SpringerLink,2026-07-06,False,A Federated Learning and GAN-Based Stealthy Malware Detection Scheme for IIoT Security,Mikail Mohammed SalimByung Hyun JoSushil Kumar SinghJong Hyuk Park,2025,Information Systems Frontiers,10.1007/s10796-025-10659-2,https://link.springer.com/article/10.1007/s10796-025-10659-2,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Industrial IoT (IIoT) rather than IoMT/healthcare IoT, and uses GAN for data augmentation rather than as an unsupervised anomaly detector in a hybrid cascade architecture.",IC2,EC1,,,,,,,Excluded
R1067,SpringerLink,2026-07-06,False,A new design of intrusion detection in IoT sector using optimal feature selection and high ranking-based ensemble learning model,B. GopalakrishnanP. Purusothaman,2022,Peer-to-Peer Networking and Applications,10.1007/s12083-022-01336-1,https://link.springer.com/article/10.1007/s12083-022-01336-1,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper addresses generic IoT sector without specific focus on IoMT/healthcare domain, failing to meet IC1.",IC2,EC1,,,,,,,Excluded
R1068,SpringerLink,2026-07-06,False,An Intrusion Detection System Using Machine Learning to Secure the Internet of Drones,Md. AfrozEmmanuel NyakwendeBirendra Goswami,2024,Proceedings of International Conference on Computational Intelligence,10.1007/978-981-97-3526-6_6,https://link.springer.com/chapter/10.1007/978-981-97-3526-6_6,Conference paper,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Internet of Drones (IoD) rather than Internet of Medical Things (IoMT), failing to meet the healthcare domain requirement.",,EC1,,,,,,,Excluded
R1069,SpringerLink,2026-07-06,False,A Privacy-Preserving Blockchain Learning Model for Reliable Industrial Internet of Things Data Transmission,Abdulrahman Mathkar Alotaibi,2025,SN Computer Science,10.1007/s42979-025-04082-2,https://link.springer.com/article/10.1007/s42979-025-04082-2,Article,Yes,Unique,Passed,,Springer,Rejected,"The paper focuses on Industrial IoT (IIoT) rather than IoMT/healthcare IoT environments, failing to meet the medical domain requirement.",,EC1,,,,,,,Excluded
R1071,SpringerLink,2026-07-06,False,AI-enabled cybersecurity framework for future 5G wireless infrastructures,Asad AlamAsif UmerInsaf UllahAhmed Alsayat,2026,Scientific Reports,10.1038/s41598-026-37444-8,https://link.springer.com/article/10.1038/s41598-026-37444-8,Article,Yes,Unique,Passed,,OpenAlex,Rejected,The paper focuses on 5G wireless infrastructure security with general IoT integration but does not specifically address IoMT/healthcare environments (EC1) and does not describe a hybrid architecture combining unsupervised anomaly detection with supervised classification (EC3).,,EC1,,,,,,,Excluded
R1072,SpringerLink,2026-07-06,False,Lightweight deep learning-driven secure communication architecture for Internet of Things enabled government applications,Shahnwaz AfzalMohammad Ubaidullah BokhariShadab AlamIrfanullah KhanMohammed ShuaibMehran Ullah,2026,Discover Computing,10.1007/s10791-026-10002-6,https://link.springer.com/article/10.1007/s10791-026-10002-6,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"The paper focuses on secure communication and encryption for government IoT applications, but does not address intrusion detection or anomaly detection systems.",,EC2,,,,,,,Excluded
R1074,SpringerLink,2026-07-06,False,"Cybersecurity for 5G-Enabled IoT Ecosystems: Introduction, Challenges, and Solutions",M. J. C. S. ReisNishu GuptaPrakash PareekJukka Mäkelä,2026,"Transformative Cloud Computing, IoT and Extended Reality",10.1007/978-3-032-03554-7_1,https://link.springer.com/chapter/10.1007/978-3-032-03554-7_1,Chapter,Yes,Unique,Passed,,Springer,Rejected,The paper is a general survey/chapter on 5G-enabled IoT cybersecurity without specific focus on IoMT/healthcare domain or proposing a concrete hybrid IDS architecture.,,EC1,,,,,,,Excluded
R1075,SpringerLink,2026-07-06,False,A systematic mapping review of privacy and security mechanisms in IoT enabled telehealth systems,Marzieh NezamdoustMousa AlizadehAzam SeilsepourAbbas Asosheh,2026,Discover Internet of Things,10.1007/s43926-026-00290-1,https://link.springer.com/article/10.1007/s43926-026-00290-1,Article,Yes,Unique,Passed,,OpenAlex,Rejected,"This is a systematic literature review/mapping study about security and privacy mechanisms in IoT telehealth, not a proposal or evaluation of an intrusion detection system.",IC1,EC2,,,,,,,Excluded
R1076,SpringerLink,2026-07-06,False,Intrusion Detection using Federated Attention Neural Network for Edge Enabled Internet of Things,Xiedong SongQinmin Ma,2024,Journal of Grid Computing,10.1007/s10723-023-09725-3,https://link.springer.com/article/10.1007/s10723-023-09725-3,Article,Yes,Unique,Passed,,Springer,Rejected,"Paper focuses on generic IoT edge detection without addressing IoMT/healthcare domain specifically, and uses purely supervised FedACNN approach without unsupervised anomaly detection component.",IC2,EC1,,,,,,,Excluded
